matchedPattern,context,lineNumber,columnNumber,publicationName
L1S572,...1 peptides (WT–TRPML1 and TRPML1S572A/S576A; no phosphorylat...,107,113,Biochem_J_2015_Sep_15_470(Pt_3)_331-342.txt
