matchedPattern,context,lineNumber,columnNumber,publicationName
EC 5.4.3.5,"... 5.4.3.4) and ornithine 4,5-aminomutase (4,5-OAM; EC 5.4.3.5) are two of the rare enzymes that use b...",10,86,Int_J_Mol_Sci_2014_Feb_20_15(2)_3064-3087.txt
