matchedPattern,context,lineNumber,columnNumber,publicationName
EC 1.97.1.2,...1.6.99.3) over metabolite flow through PSI (vPSI; EC 1.97.1.2) at a super-saturating photon uptake o...,159,327,PLoS_One_2016_May_6_11(5)_e0155038.txt
