matchedPattern,context,lineNumber,columnNumber,publicationName
4.51.6.117,...ers Soc Psychol 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 3806354,127,209,AIDS_Behav_2011_Jan_28_15(1)_179-185.txt
4.51.6.117,...s Soc Psychol 1986 51 6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,146,211,AIDS_Behav_2011_Oct_1_15(7)_1546-1553.txt
4.51.6.117,...s Soc Psychol 1986 51 6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,250,212,AIDS_Behav_2015_Dec_2_19(7)_1247-1262.txt
4.51.6.117,...s Soc Psychol 1986 51 6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,268,213,AIDS_Behav_2016_Aug_19_20_776-787.txt
4.51.6.117,...ers Soc Psych 1986 51 6 1173 1182 10.1037/0022-3514.51.6.1173,211,209,AIDS_Behav_2012_Aug_25_16(6)_1681-1689.txt
4.51.6.117,... and Social Psychology  1173 1182 10.1037/0022-3514.51.6.1173 3806354,172,237,AIDS_Care_2015_Nov_2_27(sup1)_284-35.txt
4.51.6.117,...nd Social Psychology  6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,126,239,AIDS_Care_2016_Mar_24_28(sup1)_9917-105.txt
4.51.6.117,...nd Social Psychology  6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,142,241,AIDS_Care_2016_May_26_28(sup2)_16120-167.txt
4.51.6.117,"...ers Soc Psychol 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 Baron RM, Kenny DA. The moderator-medi...",233,209,Ann_Behav_Med_2008_Jun_6_35(3)_331-340.txt
4.51.6.117,...s Soc Psychol 1986 51 6 1173 1182 10.1037/0022-3514.51.6.1173 3806354,261,212,Ann_Behav_Med_2015_Aug_21_49(1)_18-28.txt
4.51.6.117,...ers Soc Psychol 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 3806354,317,211,Ann_Intensive_Care_2016_Dec_12_6_119.txt
4.51.6.117,1986 ;51 :1173 –82 . doi:10.1037/0022-3514.51.6.11733806354,266,42,Arch_Dis_Child_2016_Aug_9_101(8)_724-730.txt
4.51.6.117,"...cial Psychology 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 Baron, R. M., & Kenny, D. A. (1986). T...",302,228,Arch_Sex_Behav_2007_Jun_27_36(3)_437-449.txt
4.51.6.117,...cial Psychology 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 3806354,93,231,Arch_Sex_Behav_2011_Apr_24_40(2)_267-272.txt
4.51.6.117,...cial Psychology 1986 51 1173 1182 10.1037/0022-3514.51.6.1173,182,222,Arch_Sex_Behav_2015_Jun_19_44(7)_1879-1889.txt
4.51.6.117,...Psychol 1986 51 1173 1182 3806354 10.1037/0022-3514.51.6.1173,184,213,Arthritis_Res_Ther_2007_Nov_6_9(6)_R116.txt
4.51.6.117,... Pers Soc Psychol 1986 51 1173 82 10.1037/0022-3514.51.6.1173 3806354,299,209,Arthritis_Res_Ther_2015_Aug_24_17(1)_222.txt
4.51.6.117,...Psychol 1986 51 1173 1182 3806354 10.1037/0022-3514.51.6.1173,247,213,Behav_Brain_Funct_2007_Feb_19_3_11.txt
4.51.6.117,...Psychol 1986 51 1173 1182 3806354 10.1037/0022-3514.51.6.1173,247,213,Behav_Brain_Funct_2008_Jan_30_4_4.txt
4.51.6.117,...ers Soc Psychol 1986 51 1173 1182 10.1037/0022-3514.51.6.1173 3806354,211,204,Behav_Brain_Funct_2010_Jul_15_6_45.txt
