matchedPattern,count
NT_039202.7,1
NC_009708.1,1
NC_004142.1,1
NC_003364.1,1
NC_000013.10,1
NW_003218212.1,1
NW_003218335.1,1
NC_008769.1,1
NW_002196664.1,1
NW_003217346.1,1
NG_009107.1,1
NC_000007.13,1
NG_028301.1,1
NW_003217744.1,1
NW_001116299.1,1
NC_013511.1,1
NC_001144.4,1
NW_004524024.1,1
NG_008472.1,1
NC_018522.1,1
NC_012660.1,1
NC_001142.7,1
NC_019954.2,1
NC_005214.1,1
NW_003217631.1,1
NW_003217894.1,1
NC_004460.2,1
NC_010102.1,1
NW_003217374.1,1
NC_001417.2,1
NC_013457.1,1
NW_003217607.1,1
NC_007322.2,1
NC_006958.1,1
NC_004116.1,1
NC_001732.1,1
NW_003217951.1,1
NG_008290.1,1
NC_009457.1,1
NW_004677611.1,1
NC_009004.1,1
NC_019632.1,1
NC_014965.1,1
NC_000011.8,1
NG_011763.1,1
NC_003784.1,1
NC_004461.1,1
NC_013119.1,1
NW_003217428.1,1
NG_009553.1,1
NC_021430.1,1
NT_010783.15,1
NC_017663.1,1
NW_003218226.1,1
NW_003218420.1,1
NC_001145.2,1
NC_020319.1,1
NC_013903.1,1
NC_011993.1,1
NT_007914.14,1
NW_003217828.1,1
NC_023215.1,1
NW_004524245.1,1
NW_003217341.1,1
NW_003217667.1,1
NC_023112.1,1
NC_012984.1,1
NC_006151.1,1
NC_009648.1,1
NC_000004.12,1
NC_001538.1,1
NC_011753.2,1
NW_003217902.1,1
NW_003219637.1,1
NC_019636.1,1
NC_001411.2,1
NC_001136.8,1
NW_003217343.1,1
NC_015633.1,1
NW_003217513.1,1
NC_005107.2,1
NC_014837.1,1
NC_000909.1,1
NC_003692.1,1
NC_012967.1,1
NW_876276.1,1
NW_003217853.1,1
NW_003217300.1,1
NC_015605.1,1
NC_008041.1,1
NG_005480.3,1
NT_011520.12,1
NW_003218220.1,1
NC_023114.1,1
NC_012581.1,1
NW_003383857.1,1
NC_010169.1,1
NC_008463.1,1
NW_004676356.1,1
NW_003336067.1,1
NW_004676932.1,1
NC_009504.1,1
NW_003217437.1,1
NC_015953.1,1
NC_025146.1,1
NC_015623.1,1
NC_004431.1,1
NC_019631.1,1
NC_012971.2,1
NC_002037.1,1
NC_014925.1,1
NW_004676428.1,1
NC_013459.1,1
NC_012416.118,1
NW_003101570.1,1
NG_007938.1,1
NC_021431.1,1
NC_006273.2,1
NC_018658.1,1
NW_003222115.1,1
NW_003217538.1,1
NW_003943639.1,1
NW_047761.1,1
NC_001733.1,1
NC_000012.11,1
NW_003218606.1,1
NG_009845.1,1
NC_002762.1,1
NC_017634.1,1
NC_003064.2,1
NW_003870542.1,1
NC_014838.1,1
NC_0000019.10,1
NC_005140.1,1
NC_001148.3,1
NC_000081.6,1
NW_003217962.1,1
NC_015206.1,1
NC_013461.1,1
NC_021373.1,1
NC_02945.3,1
NC_015604.1,1
NC_021432.1,1
NC_015401.1,1
NC_006400.1,1
NW_003217384.1,1
NW_004677473.1,1
NC_003277.1,1
NW_003218583.1,1
NW_004677012.1,1
NC_002016.1,1
NW_004676570.1,1
NC_003888.3,1
NG_007990.1,1
NC_002545.1,1
NW_003217842.1,1
NC_000085.6,1
NW_003218870.1,1
NC_007712.1,1
NG_009361.1,1
NW_003217523.1,1
NC_004065.1,1
NC_023113.1,1
NC_020318.1,1
NW_003266724.1,1
NW_004676532.1,1
NG_002746.2,1
NW_003217290.1,1
NT_006713.15,1
NW_001471633.1,1
NC_017530.1,1
NW_003217871.1,1
NW_004679752.1,1
NC_005106.2,1
NC_002737.1,1
NC_004146.1,1
NT_022517.17,1
NC_011999.1,1
NC_014057.1,1
NC_012667.1,1
NW_003218297.1,1
NW_003217296.1,1
NW_003217618.1,1
NC_016692.1,1
NW_003217360.1,1
NG_009840.1,1
NC_022082.1,1
NC_003028.3,1
NW_004523799.1,1
NW_003219577.1,1
NW_004677025.1,1
NW_003217553.1,1
NC_007797.1,1
NC_020229.1,1
NW_006499912.1,1
NW_003217331.1,1
NC_007611.1,1
NC_009089.1,1
NC_009784.1,1
NC_015857.1,1
NW_003219956.1,1
NG_009077.1,1
NC_010109.1,1
NC_005878.2,1
NC_009565.1,1
NC_003070.4,1
NC_012598.1,1
NW_047771.1,1
NC_012803.1,1
NC_001146.6,1
NW_047933.1,1
NT_007933.15,1
NC_008040.1,1
NW_003218874.1,1
NG_008158.1,1
NW_003217758.1,1
NC_007303.5,1
NC_005221.1,1
NW_003217365.1,1
NW_004677806.1,1
NC_011586.1,2
NW_003217319.1,2
NW_003218276.1,2
NC_006475.3,2
NT_009237.18,2
NW_003217939.1,2
NC_002755.2,2
NC_005973.1,2
NG_033799.1,2
NC_000022.10,2
NT_039324.7,2
NC_010364.1,2
NC_016885.1,2
NC_005086.1,2
NC_002202.1,2
NC_000003.11,2
NC_000020.11,2
NC_011283.1,2
NC_006089.3,2
NG_012494.1,2
NC_011595.1,2
NC_000003.10,2
NC_001461.1,2
NC_000086.7,2
NC_008533.1,2
NC_005139.1,2
NC_017544.1,2
NW_003217632.1,2
NG_015839.2,2
NG_007146.1,2
NC_004668.1,2
NT_008413.19,2
NW_004676361.1,2
NC_010103.1,2
NC_001526.2,2
NG_009771.1,2
NC_010473.1,2
NW_003217356.1,2
NW_003217318.1,2
NC_002940.2,2
NC_000008.10,2
NW_003217378.1,2
NC_000019.8,2
NC_000068.7,2
NC_000073.6,2
NC_007860.1,2
NC_002929.2,2
NC_000010.11,2
NW_004676474.1,2
NC_000071.6,2
NC_007605.1,2
NC_000913.3,2
NC_000023.11,2
NC_020321.1,2
NC_010981.1,2
NT_011109.16,2
NC_023649.1,2
NC_000067.6,2
NW_003217468.1,2
NC_019832.1,2
NW_003217445.1,2
NC_002505.1,2
NC_000015.8,2
NG_008934.1,2
NC_003062.2,2
NC_007865.1,2
NC_018432.1,2
NT_022135.15,2
NC_010079.1,2
NC_009505.1,2
NC_008155.1,2
NC_000922.1,2
NG_007090.3,2
NW_003217991.1,2
NC_005220.1,2
NC_007530.2,2
NC_010456.3,2
NC_013897.1,2
NC_000003.12,2
NC_012668.1,2
NC_018159.1,2
NT_010393.16,2
NC_000069.6,3
NC_000007.12,3
NC_012759.1,3
NG_008289.1,3
NC_000005.9,3
