matchedPattern,context,lineNumber,columnNumber,publicationName
Q96KP4,cytosolic nonspecific dipeptidase	Q96KP4	M20.005	 ,1021,35,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
