matchedPattern,context,lineNumber,columnNumber,publicationName
c.732C>T,15. MYH7	chr14:23900794	c.732C>T	Phe244Phe; splicing	r...,96,25,PLoS_One_2016_May_16_11(5)_e0155421.txt
