matchedPattern,context,lineNumber,columnNumber,publicationName
EC 2.4.1.40,24	α3GalNAc-T	EC 2.4.1.40	glycoprotein-fucosylgalactoside α-N -a...,95,15,PLoS_Comput_Biol_2016_Apr_7_12(4)_e1004844.txt
