matchedPattern,context,lineNumber,columnNumber,publicationName
p.Arg71SerfsX11,...9_213-1; 213-11u>g]	mono-allelic	stop at codon 81	p.Arg71SerfsX11	5,93,139,PLoS_One_2013_Feb_22_8(2)_e57173.txt
