matchedPattern,context,lineNumber,columnNumber,publicationName
TS-0452,"...ioline Basic, ECIS Record ID:  TS-045214; abstract from TSCA...",112,406,J_Allergy_(Cairo)_2011_May_14_2011_238513.txt
