matchedPattern,context,lineNumber,columnNumber,publicationName
P46736,Lys-63-specific deubiquitinase BRCC36	P46736-2	M67.004	 ,1028,39,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
