matchedPattern,context,lineNumber,columnNumber,publicationName
Q93008,...bable ubiquitin carboxyl-terminal hydrolase FAF-X	Q93008	C19.017	 ,1031,54,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
