matchedPattern,context,lineNumber,columnNumber,publicationName
EOG66DJHX,EOG66DJHX-2	dscam	Immunoglobulin	777	186.607	0.000...,300,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
EOG66DJHX,EOG66DJHX-2	dscam	Immunoglobulin	489	44.704	0.0000...,374,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
EOG66DJHX,EOG66DJHX-1	dscam-like protein	Immunoglobulin	1847...,561,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
