matchedPattern,context,lineNumber,columnNumber,publicationName
Q3ZD70,"...ngutan [Q8SPE9], Nilgai [Q2V898], American bison [Q3ZD70], dog [Q8SQH3], rabbit [AAM50060]; zebrafis...",224,1219,BMC_Genomics_2007_May_21_8_124.txt
