matchedPattern,context,lineNumber,columnNumber,publicationName
Q9Y5K5,...-terminal hydrolase isozyme L5	Q9Y5K5	C12.005	 ,1053,49,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
