matchedPattern,context,lineNumber,columnNumber,publicationName
CVCL_0063,...ney cells	ECACC	HEK293T; RRID: CVCL_0063,85,49,Cell_2016_Nov_3_167(4)_1079-1087_e5.txt
CVCL_0063,...oduced in HEK293T cells (RRID: CVCL_0063) as previously desc...,199,50,eLife_5_e19749.txt
CVCL_0063,"HEK293T (RRID: CVCL_0063, purchased from ATC...",148,14,eLife_5_e19360.txt
CVCL_0063,"...3T cells (ATCC CRL-3216, RRID: CVCL_0063) were seeded in 10 ...",422,35,eLife_5_e18790.txt
CVCL_0063,"...D: CVCL_1532), HEK-293T (RRID: CVCL_0063), MCF7 (RRID: CVCL_...",331,819,PMC5092050.txt
CVCL_0063,HEK293T (RRID: CVCL_0063) and R28 retinal pr...,273,14,PMC5308899.txt
