matchedPattern,context,lineNumber,columnNumber,publicationName
c.264-21_264-1delinsC,...letion/single base insertion (c.264-21_264-1delinsC) is pred...,148,794,Brain_2014_May_18_137(5)_1350-1360.txt
c.264-21_264-1delinsC,...und heterozygote for D33V and c.264-21_264-1delinsC) resembl...,217,1124,Brain_2014_May_18_137(5)_1350-1360.txt
