matchedPattern,context,lineNumber,columnNumber,publicationName
O48891,AW086551	similar to TR:O48891 O48891 ATP-DEPENDENT CLP PROT...,359,30,Appl_Plant_Sci_2013_Mar_28_1(4)_apps_1200387.txt
