matchedPattern,context,lineNumber,columnNumber,publicationName
ZP_03723590.1,...ae bacterium TAV2	Heat shock protein-like protein	ZP_03723590.1	9e-5,65,60,BMC_Evol_Biol_2011_Nov_17_11_334.txt
