matchedPattern,context,lineNumber,columnNumber,publicationName
c.1185dup,c.1185dup	p.Glu396Argfs*36	N-terminal	Homozygous	*...,97,1,Mol_Cells_2015_Sep_30_38(9)_781-788.txt
