matchedPattern,context,lineNumber,columnNumber,publicationName
A2X5P5,"...9] 85%; Os Indica group putative protein (OsCPA) [A2X5P5] 82%, Pseudomonas aeruginosa CPA (PaerCPA) ...",90,415,Front_Plant_Sci_2016_Mar_30_7_350.txt
