matchedPattern,context,lineNumber,columnNumber,publicationName
NX_Q8IYS8,NX_Q8IYS8	BOD1L2	PE2	Testis,121,1,Database_(Oxford)_2016_May_12_2016_baw070.txt
NX_Q8IYS8,"...Following this work, the status of three entries (NX_Q8IYS8, BOD1L2; NX_P0CG32, ZCCHC18 and NX_C9J79...",126,489,Database_(Oxford)_2016_May_12_2016_baw070.txt
