matchedPattern,context,lineNumber,columnNumber,publicationName
A4YEK0,...inate dehydrogenase	Cthe_2355	L-aspartate oxidase	A4YEK0	2.00E-85,72,63,BMC_Syst_Biol_2010_Mar_22_4_31.txt
