matchedPattern,count
CVCL_0063,6
CVCL_0023,5
CVCL_0045,4
CVCL_0042,3
CVCL_1547,2
CVCL_B057,2
CVCL_0030,2
CVCL_0060,2
CVCL_0031,2
CVCL_0035,2
CVCL_0027,2
CVCL_0462,1
CVCL_0236,1
CVCL_7434,1
CVCL_1D85,1
CVCL_5I35,1
CVCL_7487,1
CVCL_X793,1
CVCL_1074,1
CVCL_0336,1
CVCL_0059,1
CVCL_V469,1
CVCL_GR23,1
CVCL_C190,1
CVCL_0158,1
CVCL_0168,1
CVCL_2050,1
CVCL_B260,1
CVCL_1174,1
CVCL_7388,1
CVCL_0075,1
CVCL_0062,1
CVCL_1926,1
CVCL_A426,1
CVCL_0179,1
CVCL_C865,1
CVCL_0596,1
CVCL_F936,1
CVCL_S744,1
CVCL_X872,1
CVCL_7311,1
CVCL_V475,1
CVCL_0518,1
CVCL_J962,1
CVCL_1922,1
CVCL_H781,1
CVCL_1269,1
CVCL_0398,1
CVCL_0214,1
CVCL_0493,1
CVCL_0459,1
CVCL_0291,1
CVCL_7348,1
CVCL_0006,1
CVCL_0007,1
CVCL_1483,1
CVCL_0224,1
CVCL_Y019,1
CVCL_0622,1
CVCL_X871,1
CVCL_G144,1
CVCL_0290,1
CVCL_9832,1
CVCL_L780,1
CVCL_1532,1
CVCL_8795,1
CVCL_1285,1
CVCL_7384,1
CVCL_Z070,1
CVCL_1726,1
