matchedPattern,count
CVCL_0063,22
CVCL_0045,11
CVCL_0030,9
CVCL_0023,7
CVCL_0224,6
CVCL_0031,6
CVCL_0042,5
CVCL_0470,4
CVCL_0518,2
CVCL_0058,2
CVCL_B057,2
CVCL_C865,2
CVCL_0035,2
CVCL_0060,2
CVCL_6911,2
CVCL_1926,2
CVCL_V978,2
CVCL_0027,2
CVCL_0248,2
CVCL_0504,2
CVCL_0336,2
CVCL_0320,2
CVCL_U427,2
CVCL_2B66,2
CVCL_0214,2
CVCL_1547,2
CVCL_0493,2
CVCL_0547,2
CVCL_7526,2
CVCL_0291,2
CVCL_0004,2
CVCL_S744,2
CVCL_0302,2
CVCL_7434,1
CVCL_1384,1
CVCL_2G05,1
CVCL_0179,1
CVCL_0574,1
CVCL_0459,1
CVCL_0022,1
CVCL_8795,1
CVCL_U934,1
CVCL_0168,1
CVCL_7311,1
CVCL_2A42,1
CVCL_L607,1
CVCL_8916,1
CVCL_4511,1
CVCL_X871,1
CVCL_0N66,1
CVCL_Y019,1
CVCL_1Y51,1
CVCL_2A72,1
CVCL_0527,1
CVCL_1922,1
CVCL_2177,1
CVCL_2A69,1
CVCL_J957,1
CVCL_L692,1
CVCL_V469,1
CVCL_Z790,1
CVCL_2A62,1
CVCL_5423,1
CVCL_L625,1
CVCL_C190,1
CVCL_0632,1
CVCL_L691,1
CVCL_0007,1
CVCL_7348,1
CVCL_2737,1
CVCL_GR32,1
CVCL_X872,1
CVCL_GR23,1
CVCL_6020,1
CVCL_2A44,1
CVCL_AQ08,1
CVCL_0229,1
CVCL_7487,1
CVCL_0397,1
CVCL_1074,1
CVCL_9830,1
CVCL_L708,1
CVCL_L693,1
CVCL_F696,1
CVCL_7226,1
CVCL_2A45,1
CVCL_L624,1
CVCL_0178,1
CVCL_B488,1
CVCL_G144,1
CVCL_0059,1
CVCL_1726,1
CVCL_0422,1
CVCL_0594,1
CVCL_S805,1
CVCL_2A47,1
CVCL_X793,1
CVCL_0596,1
CVCL_C320,1
CVCL_3949,1
