matchedPattern,context,lineNumber,columnNumber,publicationName
rs1,...600536808003164ACSEBHS1600536808003164Organic Papers1H-Indole-3-carbaldehyde azine C18H14N4Rizal Moh...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Feb_6_64(Pt_3)_o555.txt
rs1,"...60053680802240XACSEBHS160053680802240XOrganic Papers1,1′-(Butane-1,4-diyl)di-1H-imidazole–benzene-1,...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Jul_19_64(Pt_8)_o1560.txt
rs1,...600536808018333ACSEBHS1600536808018333Organic Papers1-Acetyl-3-(4-chloro­phen­yl)-5-(4-fluoro­phen­y...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Jul_5_64(Pt_8)_o1391.txt
rs1,"...600536808017571ACSEBHS1600536808017571Organic Papers1,4-Bis(4-pyridylsulfanylmeth­yl)benzene C18H16N...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Jun_19_64(Pt_7)_o1285.txt
rs1,...60053680801859XACSEBHS160053680801859XOrganic Papers1-Isopropyl-4-nitro-6-meth­oxy-1H-benzimidazole ...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Jun_25_64(Pt_7)_o1336-o1337.txt
rs1,"...808015353ACSEBHS1600536808015353Metal-Organic Papers1,4,10,13-Tetra­oxa-7,16-diazo­niacyclo­octadeca...",3,233,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_May_24_64(Pt_6)_m840-m841.txt
rs1,...600536808037124ACSEBHS1600536808037124Organic Papers1-{2-[(2-hydroxybenzylidene)-amino]-ethyl}-3-met...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Nov_13_64(Pt_12)_o2365.txt
rs1,...600536808038968ACSEBHS1600536808038968Organic Papers1-Ammonio-1-phosphono­pentane-1-phospho­nic acid...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Nov_26_64(Pt_12)_o2436.txt
rs1,...808031759ACSEBHS1600536808031759Metal-Organic Papers1-(4-Bromo­phen­yl)ferrocene [Fe(C5H5)(C11H8Br)]...,3,233,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2008_Oct_9_64(Pt_11)_m1376.txt
rs1,...600536809031638ACSEBHS1600536809031638Organic Papers1-[4-(2-Fur­yl)but-3-en-2-yl­idene]-2-(2-nitro­p...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Aug_15_65(Pt_9)_o2162.txt
rs1,"...600536809032942ACSEBHS1600536809032942Organic Papers1,1,2,2-Tetra­kis(di-o-tolyl­phosphino)ethane C5...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Aug_26_65(Pt_9)_o2231.txt
rs1,...600536809051411ACSEBHS1600536809051411Organic Papers1-[4-(3-Chloro­prop­oxy)-2-hydroxy­phen­yl]ethan...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Dec_4_66(Pt_1)_o52.txt
rs1,"...600536809003894ACSEBHS1600536809003894Organic Papers1,5-Bis(4-chloro­phen­yl)-3-[4-(dimethyl­amino)p...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Feb_11_65(Pt_3)_o514.txt
rs1,"...60053680900347XACSEBHS160053680900347XOrganic Papers1-(8-Bromo-2-methyl-4-thioxo-3,4,5,6-tetra­hydro...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Feb_4_65(Pt_3)_o461.txt
rs1,"...600536808043742ACSEBHS1600536808043742Organic Papers1H,3H-Imidazolium (R,S)-camphor-10-sulfonate C3H...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Jan_8_65(Pt_2)_o224-o225.txt
rs1,"...600536809026014ACSEBHS1600536809026014Organic Papers1,5-Bis(2-chloro­benzyl­idene)carbonohydrazide C...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Jul_11_65(Pt_8)_o1846.txt
rs1,"...600536809023848ACSEBHS1600536809023848Organic Papers1-Benzoyl-3-methyl-2,6-diphenyl-4-piperidone C25...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Jun_27_65(Pt_7)_o1692-o1693.txt
rs1,...600536809008058ACSEBHS1600536809008058Organic Papers1H-Benzimidazole-2(3H)-thione C7H6N2SWang De-Cai...,3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Mar_14_65(Pt_4)_o756.txt
rs1,"...600536809010782ACSEBHS1600536809010782Organic Papers1,1′-[2,3,5,6-Tetra­methyl-p-phenyl­ene­bis(meth...",3,227,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Mar_28_65(Pt_4)_o918.txt
rs1,"...600536809047928ACSEBHS1600536809047928Organic Papers1-Methyl-2,4-bis­(2-methoxy­phen­yl)-3-aza­bicyc...",3,268,Acta_Crystallogr_Sect_E_Struct_Rep_Online_2009_Nov_18_65(Pt_12)_o3103.txt
