matchedPattern,context,lineNumber,columnNumber,publicationName
EOG09360822,...LDH3F1c	Transmembrane: HelicalEOG09360822	oxidation-reductio...,118,43,PLoS_One_2016_Oct_18_11(10)_e0164798.txt
EOG09360822,...ALDH6B2	Transmembrane: HelicalEOG09360822	Methylmalonate-sem...,120,42,PLoS_One_2016_Oct_18_11(10)_e0164798.txt
EOG09360822,...LDH12A1	Transmembrane: HelicalEOG09360822	Oxidation-reductio...,125,44,PLoS_One_2016_Oct_18_11(10)_e0164798.txt
EOG09360822,...LDH18B1	Transmembrane: HelicalEOG09360822	Glutamate 5-kinase...,127,44,PLoS_One_2016_Oct_18_11(10)_e0164798.txt
