matchedPattern,context,lineNumber,columnNumber,publicationName
p.Thr1620Met,...3004  C>T	NM_198056.2	4859C>T	p.Thr1620Met	Probably damaging...,134,60,J_Med_Genet_2013_Sep_19_50(9)_614-626.txt
