matchedPattern,context,lineNumber,columnNumber,publicationName
PS00502,"...dix hydrolase superfamily (PROSITE accession code PS00502, Nudix hydrolase family motifs II-4 and I-...",43,380,Comp_Funct_Genomics_2009_Jul_2_2009_820381.txt
PS00502,"...dix hydrolase superfamily (PROSITE accession code PS00502, Nudix hydrolase family motifs II-4 and I-...",43,380,Comp_Funct_Genomics_2009_Jul_2_2009_820381.txt
PS00502,...ved domain of glycosil hydrolases from family 28 (PS00502) is indicated by a dotted-line box. The pr...,119,4389,PLoS_One_2014_Aug_27_9(8)_e105685.txt
