matchedPattern,context,lineNumber,columnNumber,publicationName
O94966,ubiquitin carboxyl-terminal hydrolase 19	O94966	C19.024	 ,1051,42,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
