matchedPattern,context,lineNumber,columnNumber,publicationName
c.4176C>A,c.4176C>A	p.Tyr1392*	Motor	Homozygous	Severe to pr...,105,1,Mol_Cells_2015_Sep_30_38(9)_781-788.txt
