matchedPattern,context,lineNumber,columnNumber,publicationName
NX_Q9ULX6,NX_Q9ULX6 p.His458Gln	AKAP8L	A-kinase anchor prote...,397,1,J_Proteome_Res_2015_Feb_6_14(2)_778-786.txt
