matchedPattern,count
PS00010,1
PS00927,1
PS00070,1
PS00382,1
PS00021,1
PS00381,1
PDOC00027,1
PS51588,1
PDOC00117,1
PS00100,1
PS00060,1
PS00609,1
PS00009,1
PS50050,1
PS50143,1
PS50936,1
PS00375,1
PS00746,1
PS00143,1
PS00798,1
PS00630,1
PS00674,1
PDOC00015,1
PS50157,1
PS51420,1
PS00670,1
PS51032,1
PS50913,1
PDOC00251,1
PS00687,1
PS51009,1
PS00692,1
PS00419,1
PS50894,1
PS00987,1
PS00878,1
PS00469,1
PS50240,1
PS50948,1
PDOC00029,1
PS50315,1
PS00279,1
PS01096,1
PDOC00018,1
PS00850,1
PS50109,1
PS50960,1
PDOC50878,1
PS00441,1
PS50866,1
PS00861,1
PS00932,1
PS00090,1
PS51063,1
PS51419,1
PS00047,1
PS51008,1
PS00458,1
PS00349,1
PS00063,1
PS50015,1
PS50115,1
PS00122,1
PS50804,1
PS00822,1
PS00084,1
PS00112,1
PS00417,1
PS00316,1
PS00062,1
PDOC50853,1
PS51285,1
PS50292,1
PS00198,1
PS00027,1
PS50845,1
PS50222,1
PS00015,1
PS00490,1
PS51013,1
PS50006,1
PS00606,1
PS50030,1
PDOC50099,1
PS00162,1
PS00780,1
PS01033,1
PS00117,1
PDOC00211,1
PS00005,1
PS00551,1
PS00501,1
PS01256,1
PS00847,1
PS51062,1
PS51010,1
PS50059,1
PS50202,1
PS50049,1
PS00572,1
PS51386,1
PS50086,1
PS50123,1
PS00341,1
PS50873,1
PS00984,1
PS00914,1
PS50102,1
PS00415,1
PS00629,1
PS50808,1
PS00978,1
PS50071,1
PS50076,1
PS00141,1
PS50122,1
PDOC00547,1
PDOC00937,1
PS01142,1
PS00699,1
PS00291,1
PS00705,1
PS00597,1
PS50325,1
PS51149,1
PDOC00559,1
PS51509,1
PS46474,1
PS00007,1
PS51072,1
PS50324,1
PS00076,2
PS00451,2
PS50805,2
PDOC00717,2
PS50236,2
PS01298,2
PS00163,2
PS50005,2
PS51211,2
PS50279,2
PS00059,2
PS51510,2
PS50191,2
PS51192,2
PS00704,2
PS01044,2
PS00506,2
PS00365,2
PS51367,2
PS00675,2
PS51371,2
PS51233,2
PS51194,2
PS00799,2
PS00678,2
PS00913,2
PS51007,2
PS00008,2
PS01095,2
PS01045,2
PS00941,2
PS00436,2
PS51417,2
PS50217,2
PS00671,2
PS50137,2
PS00455,2
PS00086,2
PS00056,2
PS00889,2
PS50234,3
PS50892,3
PS01351,3
PS01360,3
PDOC00531,3
PS50090,3
PS00004,3
PS51375,3
PS00006,3
PS00867,3
PS00103,3
PS00061,3
PS50859,3
PS00034,3
PS50110,3
PS50079,3
PS50192,3
PS00171,3
PS00065,3
PS50072,3
PS00017,4
PS00541,4
PS50893,4
PS00018,4
PS00120,4
PS01024,4
PS00213,4
PS00001,4
PS00280,4
PS00435,5
PS50082,5
PS00012,5
PS01031,5
PS50099,5
PS00108,5
PS50294,5
PS50011,6
PS00135,6
PS51257,6
PS00137,7
PS00107,7
PS00138,7
PS00136,8
PS00523,8
PS00149,9
PS01259,9
PDOC00028,10
PS00014,12
PS00125,13
PS00028,20
