matchedPattern,context,lineNumber,columnNumber,publicationName
NX_P37840,The theoretical digestion of the neXtProt entry NX_P37840 was performed by the PeptideMass tool (a...,55,49,PLoS_One_2014_Oct_21_9(10)_e110804.txt
NX_P37840,...ensus sequence of alpha-synuclein (neXtProt entry NX_P37840) a theoretical tryptic peptide list was ...,73,75,PLoS_One_2014_Oct_21_9(10)_e110804.txt
