matchedPattern,context,lineNumber,columnNumber,publicationName
NP_001008214.1,2	Optineurin	OPTN	NP_001008214.1	It is a coiled-coil containing prot...,34,19,Clin_Proteomics_2013_Oct_14_10(1)_14.txt
