matchedPattern	context	lineNumber	columnNumber	publicationName
EOGene	GEOGene expression omnibu	239	1	Biotechnol_Biofuels_2015_Feb_12_8_21.txt
EOGene	GEOGene expression omnibu	199	1	BMC_Anesthesiol_2016_Oct_13_16_95.txt
EOGene	GEOGene expression omnibu	327	1	BMC_Genomics_2014_Sep_25_15(1)_814.txt
EOGene	GEOGene expression omnibu	227	1	BMC_Genomics_2016_Sep_7_17(1)_717.txt
EOGene	GEOGene expression omnibu	184	1	BMC_Plant_Biol_2014_Oct_16_14_276.txt
EOGene	GEOGene expression omnibu	154	1	BMC_Pulm_Med_2015_Aug_19_15_95.txt
EOGene	GEOGene expression omnibu	328	1	Breast_Cancer_Res_2015_Jun_13_17(1)_83.txt
EOGene	GEOGene Expression Omnibu	161	1	Clin_Epigenetics_2015_Sep_28_7_105.txt
EOGene	GEOGene Expression Omnibu	136	1	Eur_J_Med_Res_2014_Oct_24_19(1)_57.txt
EOGene	GEOGene Expression Omnibu	198	1	Genome_Biol_2015_Aug_14_16(1)_161.txt
EOGene	GEOGene Expression Omnibu	191	1	Genome_Biol_2016_Apr_27_17_87.txt
EOGene	GEOGene Expression Omnibu	174	1	Genome_Biol_2016_Jan_28_17_15.txt
EOGene	GEOGene Expression Omnibu	112	1	Hepatology_2014_Jan_22_59(1)_202-215.txt
EOGene	GEOGene expression Ominu	204	1	Mol_Cancer_2016_Sep_20_15_60.txt
EOGene	GEOGene Expression Omnibu	248	1	Plant_Cell_Physiol_2013_Feb_10_54(2)_e8.txt
EOGene	GEOGene Expression Omnibu	242	1	PLoS_Biol_2015_Jul_21_13(7)_e1002200.txt
EOGene	GEOGene Expression Omnibu	185	1	Stem_Cell_Res_Ther_2015_Jan_5_6(1)_1.txt
