matchedPattern,context,lineNumber,columnNumber,publicationName
c.845_846del,"...ed COX	Normal	UD	CT brain: BG	c.845_846delCT, c.240+1G>T",79,84,Orphanet_J_Rare_Dis_2013_Jul_5_8_96.txt
