matchedPattern,context,lineNumber,columnNumber,publicationName
Q9Y6U3, SCIN (Q9Y6U3)	Lys299Gln	K299	AAKQIFVWKGKD ANPQERKAA	Phos...,162,8,Sci_Rep_2015_Jul_8_5_10900.txt
