matchedPattern,context,lineNumber,columnNumber,publicationName
NX_Q96RD7,"...teins) database, http://www.nextprot.org/db/entry/NX_Q96RD7/expression) (Li et al., 2011a; Cowan et ...",43,194,Front_Physiol_2014_Feb_25_5_63.txt
