matchedPattern,context,lineNumber,columnNumber,publicationName
P55899,...na]	OS021397.1_i_at	FCGN_HUMAN P55899 HOMO SAPIENS (HUMAN). ...,47,94,BMC_Genomics_2003_Jul_10_4_26.txt
