matchedPattern,context,lineNumber,columnNumber,publicationName
c.10453dup,27	EX74	c.10453dupC	p.Leu3485Prpfs*6	S...,111,9,J_Hum_Genet_2016_Jun_25_61(6)_483-489.txt
