matchedPattern,context,lineNumber,columnNumber,publicationName
H12A,H12A	0.2979	0.7114	0.3813	0.116*,250,1,Acta_Crystallogr_E_Crystallogr_Commun_2015_Apr_2_71(Pt_5)_o274-o275.txt
H12A,C7—C8	1.373 (3)	C12—H12A	0.9600,287,21,Acta_Crystallogr_E_Crystallogr_Commun_2015_Apr_2_71(Pt_5)_o274-o275.txt
H12A,O2—C4—C5	116.78 (18)	N1—C12—H12A	109.5,308,29,Acta_Crystallogr_E_Crystallogr_Commun_2015_Apr_2_71(Pt_5)_o274-o275.txt
H12A,C7—C4—C5	105.51 (19)	H12A—C12—H12B	109.5,310,22,Acta_Crystallogr_E_Crystallogr_Commun_2015_Apr_2_71(Pt_5)_o274-o275.txt
H12A,O2—C3—C2	119.95 (19)	H12A—C12—H12C	109.5,312,22,Acta_Crystallogr_E_Crystallogr_Commun_2015_Apr_2_71(Pt_5)_o274-o275.txt
H12A,H12A	0.5004	−0.1320	0.6280	0.052*,272,1,Acta_Crystallogr_E_Crystallogr_Commun_2015_Aug_22_71(Pt_9)_o684-o685.txt
H12A,C1—N1	1.4465 (18)	C12—H12A	0.9600,327,23,Acta_Crystallogr_E_Crystallogr_Commun_2015_Aug_22_71(Pt_9)_o684-o685.txt
H12A,C2—C1—N1	119.77 (13)	H12A—C12—H12B	109.5,349,22,Acta_Crystallogr_E_Crystallogr_Commun_2015_Aug_22_71(Pt_9)_o684-o685.txt
H12A,C1—C2—C3	121.06 (13)	H12A—C12—H12C	109.5,351,22,Acta_Crystallogr_E_Crystallogr_Commun_2015_Aug_22_71(Pt_9)_o684-o685.txt
H12A,C11—C12—H12A	109.5	C14—O5—C15	115.98 (13),384,9,Acta_Crystallogr_E_Crystallogr_Commun_2015_Aug_22_71(Pt_9)_o684-o685.txt
H12A,H12A	0.8487	0.9049	0.7766	0.023*,222,1,Acta_Crystallogr_E_Crystallogr_Commun_2015_Dec_31_71(Pt_12)_o1093-o1094.txt
H12A,C1—C6	1.400 (2)	C12—H12A	0.9500,271,21,Acta_Crystallogr_E_Crystallogr_Commun_2015_Dec_31_71(Pt_12)_o1093-o1094.txt
H12A,C1—C2—H2A	119.7	C11—C12—H12A	119.4,294,25,Acta_Crystallogr_E_Crystallogr_Commun_2015_Dec_31_71(Pt_12)_o1093-o1094.txt
H12A,C3—C2—H2A	119.7	C13—C12—H12A	119.4,295,25,Acta_Crystallogr_E_Crystallogr_Commun_2015_Dec_31_71(Pt_12)_o1093-o1094.txt
H12A,H12A	0.2113	0.8690	0.3379	0.033*,307,1,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_10_71(Pt_2)_o92-o93.txt
H12A,C8—H8	1.0000	C12—H12A	0.9900,425,18,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_10_71(Pt_2)_o92-o93.txt
H12A,C7—C8—H8	109.0	C13—C12—H12A	109.5,483,24,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_10_71(Pt_2)_o92-o93.txt
H12A,C8—C14—H14	106.9	H12A—C12—H12B	108.1,486,18,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_10_71(Pt_2)_o92-o93.txt
H12A,C8—C14—C15	116.8 (2)	C11—C12—H12A	109.5,487,30,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_10_71(Pt_2)_o92-o93.txt
H12A,H12A	0.4549	0.0193	0.1339	0.108*,166,1,Acta_Crystallogr_E_Crystallogr_Commun_2015_Jan_24_71(Pt_2)_213-216.txt
