matchedPattern,context,lineNumber,columnNumber,publicationName
EOG6ZPC9T,EOG6ZPC9T	rm62-F	Small RNA regulatory pathway memb...,489,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
