matchedPattern,context,lineNumber,columnNumber,publicationName
EOG66Q57J,EOG66Q57J	LOC100642902 (B. terr)	Serine protease i...,430,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
EOG66Q57J,EOG66Q57J	LOC100642902 (B. terr)	Serine protease i...,484,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
EOG66Q57J,EOG66Q57J	LOC100642902 (B. terr)	Serine protease i...,549,1,Genome_Biol_2015_Apr_24_16(1)_83.txt
