matchedPattern,context,lineNumber,columnNumber,publicationName
P20301,...4679(199103)47:2<179::AID-JCLP2270470202>3.0.CO;2-P2030122,802,88,BMJ_Open_2015_Nov_27_5(11)_e008616.txt
