matchedPattern,context,lineNumber,columnNumber,publicationName
c.1531del,15	c.1531delG	p.D511Mfs*2	i	Novel...,54,4,Mol_Genet_Genomic_Med_2014_Mar_14_2(2)_176-185.txt
