matchedPattern,context,lineNumber,columnNumber,publicationName
Q83M58,ispA	B1J028 [42%]	Q5T2R2 [31%]	IPR (Q83M58 [41%]),291,37,BMC_Syst_Biol_2014_Oct_15_8_117.txt
