matchedPattern,count
4.17.2.299,44
EC 4.1.1.32,43
2.4.1.12,43
3.3.3.2,43
6.1.1.1,43
EC 6.2.1.3,43
6.8.5.979,43
4.61.2.226,43
1.1.1.36,43
EC 2.1.3.3,43
EC 6.4.1.1,43
1.1.1.8,43
3.1.1.11,43
3.2.1.15,43
1.14.18.1,43
EC 4.3.1.5,43
1.1.2.2,43
2.5.1.29,42
1.7.99.4,42
2.1.1.4,42
4.4.1.13,42
5.3.1.6,42
4.63.4.596,42
3.18.4.696,42
3.1.3.3,42
3.28.3.411,42
2.2.4.2,42
1.5.3.5,42
4.2.1.-,42
2.7.10.2,41
2.3.1.20,41
2.3.1.39,41
EC 6.2.1.12,41
3.19.6.586,41
4.74.1.224,41
2.4.3.1,41
5.3.1.8,41
2.1.4.2,41
5.7.5.889,41
2.4.1.18,41
1.14.13.21,41
2.2.1.4,40
3.24.3.830,40
1.6.4.2,40
1.4.3.67,40
EC 2.4.1.1,40
EC 1.8.5.1,40
EC 3.5.3.1,40
6.97.2.107,40
4.1.3.27,40
EC 1.1.1.41,40
3.22.2.178,40
2.2.2.5,40
EC 1.10.2.2,40
3.1.4.3,40
3.5.1.5,40
2.4.1.3,40
1.1.1.195,40
2.7.1.2,40
1.1.1.41,40
1.7.1.3,40
EC 6.3.4.5,40
2.7.1.148,39
2.7.7.7,39
EC 2.3.1.87,39
4.80.3.381,39
EC 3.1.1.72,39
3.10.2.276,39
6.4.1.1,39
EC 2.7.4.3,39
EC 1.4.1.4,39
4.3.1.2,39
1.-.-.-,39
3.7.1.1,39
3.1.2.-,39
3.2.1.39,39
EC 3.2.1.39,39
4.2.3.4,39
EC 4.1.1.15,39
3.7.4.355,38
2.1.1.104,38
3.4.21.4,38
EC 5.2.1.8,38
6.19.1.3,38
EC 1.1.1.35,38
1.2.5.7,38
1.1.1.3,38
1.8.1.9,38
4.1.1.4,38
4.63.3.452,38
EC 3.2.1.30,38
1.14.11.19,38
2.5.1.6,38
EC 3.2.1.25,38
EC 1.1.1.34,38
3.4.24.11,38
2.6.1.5,38
3.21.1.109,38
EC 4.2.1.22,37
2.3.1.180,37
EC 1.8.1.7,37
EC 6.3.5.4,37
3.2.1.5,37
6.3.2.2,37
EC 2.7.11.1,37
EC 2.3.1.16,37
5.24.6.811,37
EC 2.4.1.21,37
4.1.1.50,37
2.3.1.179,37
3.5.2.1,37
3.1.4.4,37
4.1.1.15,37
3.26.2.136,37
EC 3.2.1.45,37
3.21.4.803,37
3.6.1.3,37
1.14.19.-,37
4.2.2.3,36
4.3.2.2,36
EC 2.1.1.-,36
2.7.4.3,36
1.14.99.-,36
EC 1.11.1.14,36
4.64.5.723,36
1.17.7.1,36
4.3.1.1,36
EC 2.7.1.2,36
4.6.1.12,36
2.2.2.15,36
6.18.6.932,35
EC 1.1.1.21,35
4.1.3.2,35
EC 4.3.1.24,35
EC 1.14.13.11,35
2.4.2.189,35
2.5.2.1,35
6.1.1.9,35
1.3.5.6,35
2.7.7.60,35
4.15.1.126,35
3.2.1.55,35
3.2.1.45,35
1.2.7.1,35
4.1.1.19,35
1.8.1.7,35
6.2.1.5,35
EC 3.1.8.1,35
EC 3.6.1.3,35
1.2.2.2,35
4.3.1.19,35
EC 1.8.1.4,35
EC 5.1.3.2,34
4.69.5.797,34
2.17.7.123,34
5.1.2.1,34
EC 2.1.1.13,34
4.57.3.493,34
3.20.20.70,34
3.40.50.620,34
4.19.13.207,34
2.3.1.41,34
EC 3.2.1.41,34
2.3.3.3,34
EC 1.7.99.4,34
2.2.3.3,34
4.79.5.748,34
EC 4.1.1.50,34
1.1.1.21,34
1.3.99.3,34
EC 4.4.1.1,34
2.3.4.3,33
EC 1.14.99.3,33
1.4.3.4,33
6.1.1.15,33
4.2.1.22,33
EC 1.3.99.1,33
EC 1.5.1.3,33
4.54.6.917,33
1.1.1.169,33
2.5.1.54,33
1.13.11.51,33
4.81.2.322,33
3.1.-.-,33
EC 2.2.1.6,33
4.2.3.2,33
EC 1.4.3.4,33
3.2.1.31,33
2.3.1.4,33
3.34.4.859,33
EC 1.1.1.8,33
2.4.1.21,33
2.1.2.4,33
4.19.9.207,32
3.32.6.146,32
1.3.1.-,32
EC 2.7.7.6,32
3.13.1.39,32
3.6.1.1,32
3.9.2.171,32
2.7.3.2,32
EC 3.4.21.-,32
1.14.99.7,32
EC 2.4.1.14,32
4.90.5.751,32
2.4.1.4,32
EC 1.6.2.4,32
1.4.4.2,32
5.1.2.2,32
EC 1.2.4.2,32
EC 1.2.1.16,32
EC 1.2.1.2,32
EC 5.3.1.5,32
3.1.1.8,32
EC 3.5.2.6,32
4.2.1.4,32
2.1.3.300,32
4.2.1.20,32
EC 1.5.1.20,31
1.1.2.760,31
2.6.1.57,31
3.1.1.72,31
3.1.4.2,31
4.1.3.3,31
