matchedPattern,count
1.13.11.51,33
EC 1.7.99.4,33
EC 2.2.1.6,33
1.1.1.8,33
EC 4.1.1.50,33
3.2.1.55,33
3.1.4.4,33
EC 1.4.3.4,33
4.1.1.15,33
EC 3.6.1.3,33
EC 4.4.1.1,33
4.3.1.19,33
EC 1.14.99.3,32
6.1.1.9,32
EC 2.4.1.14,32
5.1.3.2,32
1.4.3.4,32
EC 3.4.21.-,32
3.4.21.4,32
3.40.50.620,32
EC 1.5.1.3,32
2.7.7.60,32
3.1.-.-,32
EC 1.6.2.4,32
3.1.4.3,32
EC 1.2.4.2,32
EC 1.2.1.16,32
EC 1.2.1.2,32
EC 5.3.1.5,32
EC 1.1.1.8,32
4.2.1.20,32
2.4.1.21,32
1.1.1.169,31
EC 1.5.1.20,31
2.3.4.6,31
3.1.1.72,31
EC 2.7.11.1,31
EC 4.4.1.5,31
EC 3.1.1.73,31
EC 2.7.1.90,31
1.2.7.1,31
6.2.1.5,31
EC 2.3.1.20,31
3.4.24.11,31
1.3.1.-,30
EC 5.3.3.2,30
3.20.20.70,30
3.50.50.60,30
EC 2.3.1.1,30
EC 3.2.1.132,30
4.2.3.1,30
EC 4.1.1.49,30
EC 1.7.3.3,30
1.13.11.-,30
2.7.4.6,29
1.14.99.7,29
5.4.4.2,29
3.2.1.58,29
EC 3.1.1.-,29
EC 1.2.7.1,29
EC 3.5.4.16,29
EC 3.1.3.8,29
EC 2.7.1.36,29
6.3.4.5,29
1.1.1.36,29
2.4.2.8,29
3.1.1.2,29
EC 2.2.1.2,29
5.3.1.8,29
2.7.2.4,29
EC 3.2.1.28,29
EC 2.7.9.1,29
3.1.3.16,29
EC 6.3.5.5,29
1.1.1.21,29
EC 3.5.1.1,29
1.14.13.39,29
EC 3.1.3.9,29
EC 3.2.1.74,28
EC 2.5.1.1,28
2.7.7.6,28
2.6.1.57,28
EC 4.1.3.1,28
EC 3.2.1.2,28
2.6.1.13,28
1.6.4.2,28
EC 5.3.4.1,28
EC 3.2.1.24,28
1.2.4.2,28
6.4.1.1,28
2.7.1.-,28
3.2.1.31,28
1.1.-.-,28
EC 3.1.1.2,28
EC 5.3.1.8,28
EC 4.2.2.4,28
EC 3.4.21.1,28
EC 5.4.99.2,28
3.1.1.8,28
EC 3.5.2.6,28
4.2.3.4,28
4.1.2.5,27
3.1.3.3,27
EC 2.5.1.47,27
2.1.1.45,27
EC 1.4.1.14,27
3.1.2.3,27
4.2.1.22,27
EC 4.2.2.2,27
1.17.4.1,27
EC 1.11.1.16,27
3.3.1.2,27
1.2.1.1,27
EC 1.1.99.18,27
1.6.99.3,27
