matchedPattern,context,lineNumber,columnNumber,publicationName
CVCL_8795,...OCI-LY10 from Ontario Cancer Institute (accession CVCL_8795; https://www.abmgood.com/OCI-Ly10-Cell-L...,26,239,PeerJ_2016_May_24_4_e2074.txt
