matchedPattern,context,lineNumber,columnNumber,publicationName
Q9NQW7,Xaa-Pro aminopeptidase 1	Q9NQW7	M24.009	 ,1057,26,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
