matchedPattern,context,lineNumber,columnNumber,publicationName
p.R27Lfs*3,"...8*];[W441*]) and (iii) c.[80_83del4; 79_84ins22] (p.R27Lfs*3) (Fig. 1B), along with gender-matched a...",18,599,Hum_Mol_Genet_2015_Sep_1_24(17)_4984-4996.txt
p.R27Lfs*3,"...t fibroblasts with mutations in AP5Z1 (Patient 3: p.R27Lfs*3), SPG11 or SPG15 were probed with antib...",43,402,Hum_Mol_Genet_2015_Sep_1_24(17)_4984-4996.txt
p.R27Lfs*3,... form of HSP with cognitive decline (12). Patient p.R27Lfs*3 is a woman in her 80s who initially pre...,81,287,Hum_Mol_Genet_2015_Sep_1_24(17)_4984-4996.txt
