matchedPattern,context,lineNumber,columnNumber,publicationName
Q9UJA5,147.	Q9UJA5	TRTM6	tRNA (adenine(58)-N(1))-methyltransfe...,180,6,Oncoscience_2016_Jul_8_3(7-8)_220-241.txt
