matchedPattern,context,lineNumber,columnNumber,publicationName
Q5VXU9,"Q5VXU9,9q31,3), protein FAM43A (FA43A, Q8N2R8, 3q2...",635,1,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
Q5VXU9,Q5VXU9	uncharacterized protein C9orf84	transcript	...,673,1,J_Proteome_Res_2014_Apr_4_13(4)_2028-2044.txt
