matchedPattern,context,lineNumber,columnNumber,publicationName
EC 1.14.13.142,"...id 9α-hydroxylase [Androsta-1,4-diene-3,17-dione; EC 1.14.13.142], also known as Ksh [13]. KstD is a...",26,310,PMC5348764.txt
