matchedPattern,context,lineNumber,columnNumber,publicationName
NM_007523.2,Bak1	↔	↔	Bcl2-antagonist/killer 1	NM_007523.2,38,35,PLoS_One_2012_Jan_27_7(1)_e30596.txt
