matchedPattern,context,lineNumber,columnNumber,publicationName
NG_016295.1,...uence of GenBank (accession no. NG_012964.1 CCM1; NG_016295.1 CCM2) (Table 2).Table 2 Primers for PC...,76,270,BMC_Med_Genet_2016_Oct_13_17_74.txt
