matchedPattern,context,lineNumber,columnNumber,publicationName
EC 5.3.2.6,The enzyme 4-oxalocrotonate tautomerase (EC 5.3.2.6; 4-OT) from the soil bacterium Pseudomo...,23,42,FEBS_Open_Bio_2014_Jul_9_4_651-658.txt
